row_num,final_label,confidence,rationale
2592,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2593,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2594,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2595,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2596,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2597,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2598,AD,中,"教育培训推广"
2599,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2600,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2601,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2602,TRANSACTION,高,"快递/物流服务通知"
2603,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2604,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2605,TRANSACTION,高,"保险/金融服务通知"
2606,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2607,AD,中,"运营商营销推广"
2608,AD,中,"运营商营销推广"
2609,TRANSACTION,高,"快递/物流服务通知"
2610,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2611,HARASS,高,"包含催收/威胁关键词"
2612,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2613,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2614,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2615,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2616,AD,高,"产品营销广告"
2617,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2618,NEEDS_REVIEW,高,"天气预报服务信息"
2619,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2620,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2621,TRANSACTION,高,"快递/物流服务通知"
2622,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2623,AD,中,"教育培训推广"
2624,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2625,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2626,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2627,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2628,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2629,TRANSACTION,高,"快递/物流服务通知"
2630,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2631,AD,中,"医疗推广信息"
2632,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2633,TRANSACTION,高,"快递/物流服务通知"
2634,HARASS,高,"包含催收/威胁关键词"
2635,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2636,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2637,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2638,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2639,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2640,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2641,AD,中,"医疗推广信息"
2642,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2643,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2644,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2645,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2646,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2647,HARASS,高,"包含催收/威胁关键词"
2648,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2649,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2650,TRANSACTION,高,"快递/物流服务通知"
2651,AD,中,"医疗推广信息"
2652,AD,中,"医疗推广信息"
2653,AD,中,"教育培训推广"
2654,AD,高,"包含多个广告特征"
2655,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2656,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2657,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2658,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2659,AD,中,"医疗推广信息"
2660,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2661,TRANSACTION,高,"快递/物流服务通知"
2662,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2663,HARASS,高,"包含催收/威胁关键词"
2664,NEEDS_REVIEW,高,"天气预报服务信息"
2665,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2666,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2667,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2668,HARASS,高,"包含催收/威胁关键词"
2669,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2670,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2671,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2672,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2673,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2674,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2675,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2676,AD,中,"医疗推广信息"
2677,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2678,AD,中,"运营商营销推广"
2679,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2680,TRANSACTION,高,"快递/物流服务通知"
2681,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2682,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2683,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2684,HARASS,高,"包含催收/威胁关键词"
2685,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2686,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2687,NEEDS_REVIEW,高,"天气预报服务信息"
2688,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2689,TRANSACTION,高,"快递/物流服务通知"
2690,TRANSACTION,高,"快递/物流服务通知"
2691,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2692,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2693,TRANSACTION,高,"快递/物流服务通知"
2694,NEEDS_REVIEW,高,"天气预报服务信息"
2695,NEEDS_REVIEW,高,"天气预报服务信息"
2696,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2697,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2698,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2699,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2700,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2701,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2702,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2703,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2704,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2705,NEEDS_REVIEW,高,"天气预报服务信息"
2706,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2707,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2708,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2709,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2710,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2711,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2712,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2713,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2714,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2715,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2716,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2717,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2718,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2719,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2720,NEEDS_REVIEW,中,"工作/业务通知，需人工判断"
2721,AD,高,"贷款产品推广广告"
2722,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2723,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2724,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2725,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2726,AD,中,"运营商营销推广"
2727,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2728,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2729,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2730,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2731,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2732,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2733,NEEDS_REVIEW,高,"政府/公益信息"
2734,AD,中,"教育培训推广"
2735,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2736,AD,高,"包含多个广告特征"
2737,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2738,AD,中,"运营商营销推广"
2739,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2740,AD,高,"包含多个广告特征"
2741,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2742,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2743,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2744,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2745,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2746,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2747,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2748,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2749,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2750,AD,高,"包含多个广告特征"
2751,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2752,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2753,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2754,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2755,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2756,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2757,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2758,HARASS,高,"包含催收/威胁关键词"
2759,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2760,AD,中,"医疗推广信息"
2761,TRANSACTION,高,"快递/物流服务通知"
2762,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2763,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2764,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2765,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2766,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2767,TRANSACTION,高,"快递/物流服务通知"
2768,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2769,TRANSACTION,高,"快递/物流服务通知"
2770,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2771,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2772,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2773,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2774,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2775,NEEDS_REVIEW,高,"天气预报服务信息"
2776,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2777,HARASS,高,"包含催收/威胁关键词"
2778,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2779,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2780,AD,高,"产品营销广告"
2781,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2782,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2783,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2784,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2785,NEEDS_REVIEW,高,"天气预报服务信息"
2786,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2787,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2788,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2789,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2790,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2791,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2792,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2793,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2794,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2795,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2796,AD,中,"教育培训推广"
2797,AD,高,"包含多个广告特征"
2798,AD,中,"医疗推广信息"
2799,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2800,TRANSACTION,高,"快递/物流服务通知"
2801,AD,高,"贷款产品推广广告"
2802,AD,中,"医疗推广信息"
2803,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2804,AD,高,"贷款产品推广广告"
2805,TRANSACTION,高,"快递/物流服务通知"
2806,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2807,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2808,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2809,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2810,AD,中,"医疗推广信息"
2811,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2812,NEEDS_REVIEW,中,"工作/业务通知，需人工判断"
2813,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2814,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2815,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2816,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2817,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2818,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2819,AD,中,"运营商营销推广"
2820,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2821,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2822,TRANSACTION,高,"快递/物流服务通知"
2823,AD,中,"运营商营销推广"
2824,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
2825,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2826,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2827,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2828,AD,中,"医疗推广信息"
2829,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2830,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2831,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2832,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2833,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2834,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2835,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2836,TRANSACTION,高,"快递/物流服务通知"
2837,AD,高,"贷款产品推广广告"
2838,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2839,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2840,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
2841,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2842,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2843,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2844,AD,中,"医疗推广信息"
2845,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2846,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2847,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
2848,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2849,HARASS,高,"匹配催收模式"
2850,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
2851,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2852,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2853,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
2854,AD,中,"运营商营销推广"
2855,TRANSACTION,高,"快递/物流服务通知"
2856,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
