id,text,language,source,binary_label,suggested_label,suggest_reason,label,annotator,template_group,notes
zh_pilot_0292,易站帮您的iPhone个性化升级，享受抖动解锁、免费购买游戏装备、节电40％等更多酷炫功能。华纺易城19号楼十号底商58777645,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,b63fd1484f5d,
zh_pilot_0293,澳洲移民新政发布！15万移民新西兰；美国医生移民，5年主治医经验，全家轻松拿绿卡；欧洲买房移民。周六5国对比移民讲座，澳星59070566,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,4f4daf345bbb,
zh_pilot_0294,(2/2)d.gjdx.cc 上自行修改短信内容，用户名为您的固话号码，密码为您手机号码后6位，咨询热线：4006066676,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,fdc9e937b5da,
zh_pilot_0295,尊敬的客户，您的浦发银行信用卡上期账单金额已过最后还款日，请尽快处理；如已还款，敬表感谢。详情致电021-38784988/待续【浦发银行】,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,d9e841a093c8,
zh_pilot_0296,你好！诚信公司有咨询，广告，运输，建材，商品以及各种材料等公司发票优惠提供！（高价回收增值税）详询张先生：13380306623,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,47fc1900db44,
zh_pilot_0297,点击链接，即可激活您的淘宝账号，完成注册 http://u.m.taobao.com/r/8dw23a4f5cr.htm[淘宝网],zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,273d751799c1,
zh_pilot_0298,全国品牌小荷作文公开课将于5月25、26再次开讲，只要拨打15203464268，把您的时间告诉我们，马上预约。在小荷没有不会写作文的孩子,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,ff190a0d0173,
zh_pilot_0299,沪深A股T+0交易平台，可买涨买跌现买现卖，资金杠.杆100倍当天自由存取款，持有工商营业执照，顶级信誉网址600931.com【津元国际】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,fb78688a348c,
zh_pilot_0300,"您的小型汽车京N119J5于2014-11-26 09:47在西城区北太平桥南天桥 南向北，因未按尾号限制通行的违法行为,被西城交通支队拍摄记录【北京交管局】",zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,f9f2014021a5,
zh_pilot_0301,建鑫●金海岸C区：离一中更近一步！22#26#95㎡，看江大三房，24日早9点，全城狂欢大抽奖，人人有机会6315999【建鑫地产】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,ce0c2905bf17,
zh_pilot_0302,建鑫●金海岸C区：离一中更近一步！22#26#95㎡，看江大三房，24日早9点，全城狂欢大抽奖，人人有机会6315999【建鑫地产】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,ce0c2905bf17,
zh_pilot_0303,享国贸，唯红杉！300平别墅，仅450万起，现房！5万平加州艺墅、2万平水杉溪谷！新品在售，实景呈现！【红杉溪谷】89538888[房讯通],zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,85720519f589,
zh_pilot_0304,尊敬的会员，尚品三周年店庆感恩回馈再延一天至21日24点！优惠继续、热力不减！赶快登陆shangpin.com尊享不容错过的精彩![尚品网],zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,572978294e6c,
zh_pilot_0305,[视频]首部太空取景拍摄MV发布，引发千万网友围观  http://g.wo.com.cn/h4P/9rC3Lh&h=1&f=e1e8Q,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,f61b868d418f,
zh_pilot_0306,"【网票网】您已成功购买影票。请凭确认号WKCJDG2至影城柜台或影城自动出票机取票。影票信息：05月31日15:35,X战警：逆转未来（数字3D）,卢米埃北京芳草地影城 LD厅 杜比全景声,7排7座。",zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,c61e49b57969,
zh_pilot_0307,亲，高温难耐！东方电器携志高空调本周五至周日邀您参加超值抢购会（大1P定速1699大1P变频2599）先到先得！询2151158,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,d22dd0ebe42d,
zh_pilot_0308,外交部领保中心祝您平安：文明出游，入乡随俗，遵纪守法，加强防范，规避风险。请遵守泰国法律，车辆右舵左行，出行、游泳注意安全，防盗防抢。谨慎选择租车船自驾。 勿非法购买携带象牙等制品。 驻泰使馆电话0066-85-4833327 ，驻清迈总领馆 81-8823283 ，驻宋卡总领馆 81-7665560 ，驻孔敬总领馆 80-9366070 。,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,e10311d02348,
zh_pilot_0309,【满租小金铺开盘】★总价10余万！★年稳收租超2万，买就收租！★全.产.权，5年可退！4000028210【成都港】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,ffe410b60233,
zh_pilot_0310,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mh0/WCLzt,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,acba29da0882,
zh_pilot_0311,中国建行携唯信易贷推出信用贷款，无需任何抵押，无需担保，额度1-100万，最快1天放款。闫经理18628393020【唯信易贷】,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,3281e6146a50,
zh_pilot_0312,本公司可优惠代开本地正规发*票13955257448黄星,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,3bf6af2025b7,
zh_pilot_0313,工银环球旅行卡Bose音响门市消费，回馈率最高可达9%！即日起至8月14日，持工银环球旅行信用卡在Bose音响门市消费尊享2倍BoseClub会员积分，遇会员生日更享3倍积分，回馈最高可达9%（每100积分可抵3元使用）！其他工银信用卡也可享1.5倍会员积分，遇会员生日享2.5倍积分，回馈可达7.5%。积分规则及活动细则详询Bose音响服务热线400-880-2266。工银信用卡【工商银行】,zh,gitcode_zh_sms_8a104,0,AD,merchant-promo,,,b1245866f2b1,
zh_pilot_0314,您账户4371于10月31日入账报销款，人民币1709.40。你刷卡我返现 e95555.cn/mm。[招商银行],zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,365201779674,
zh_pilot_0315,您的中康国际酒店88元糯米券800027601611，有效期至2014/03/31。无需预约，商家电话：010-85859999。【糯米网】,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,87c723a044ad,
zh_pilot_0316,今15元建【300223】明主力进入必涨5！我司做庄控股，今买明卖，稳定收益！切勿错失赚钱最佳良机，内线电4006330658【广福基金】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,160d394b97db,
zh_pilot_0317,[乐讯]用户密码修改：http://login.lexun.com/pw/?v=C37E85952E3E4419,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,727dd04a182e,
zh_pilot_0318,您尾号7544卡31日06:52网上银行支出(消费)57元。【工商银行】,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,15f4942e38b8,
zh_pilot_0319,【招商证券】财富早间版：我国10月份PMI指数50.8%略低于预期；日本扩大货币刺激政策规模提振投资者信心，美股收盘创历史新高。指数二八分化明显，持股应重视业绩，可在控制整体仓位的前提下继续中线持有金融、机械、家电、医药消费等优质品种。仅供参考，回A退订。,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,55cabe1a4ca9,
zh_pilot_0320,尊敬的客户您好，您于今日16点28分在北京移动网站进行了用户话费详单查询，特此提醒。谢谢您的使用。本条短信免费。,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,2d3b74a5a04f,
zh_pilot_0321,江苏联通3G晚间随意玩流量包月优惠套餐全新上市，回复1701开通10元包1G省内流量、回复1702开通30元包5G省内流量，晚间时段为每日23点至次日8点。订制立即生效，点击链接也可轻松办理：       http://go.js165.com/i/1/QQwX3eQn,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,2142cf8cbc6d,
zh_pilot_0322,总价150多万五居，南北通透纯板，临2万平景观绿地，公立名中小学学区房，西北五环外地铁旁，电80763377,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,d0fab28576fd,
zh_pilot_0323,您好我们是农业银行信贷部汪坤林，我们公司主做无抵押贷款，所需资料.上班族       1.工作证明 2.银行流水 3.身份证 4.住址证明  地铁 4号线  中关村A1口     开车  海淀桥北  大地新技术大厦517室   传真82887030汪坤林,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,163c64472022,
zh_pilot_0324,购游戏包送大礼，iPad3、天翼话费周周奖、月月送，等你来拿！http://game.189.cn/hd/yxbslj?PUSHID=4256070135&P=18062918026,zh,gitcode_zh_sms_8a104,1,TRANSACTION,account/order/auth/logistics-result,,,0c673b5d134a,
zh_pilot_0325,"""尊敬的全球通客户，您2014年09月份话费165.30元，其中：",zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,c5f5873741af,
zh_pilot_0326,3D每当组三间隔中周期中出后间隔1期连开之后会有两种趋势。一是间隔0-1期内再次中出，二是间隔长周期中出，提示近两期可防守组三，如果没有开出则组三极可能走冷，继续主推跨3、8、7，防双跨4、6。看更多荐号信息请点击：http://t.jssjb.net/fc,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,8d8260883736,
zh_pilot_0327,现在买11选5中奖额外送彩金，单注最高奖金580元，别错过！ http://518.qq.com/p?105,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,866eb37c7448,
zh_pilot_0328,汤贝贝～工四: {http://n.sdo.com/URuUBmzr} 汤贝贝2020.08...(我用盛大有你短信给你发了条消息，请点击链接查看),zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,dac28c53a9c6,
zh_pilot_0329,【支付宝】414810（支付宝短信校验码，请勿泄露），需要你进行身份校验。如非本人操作，请致电95188。,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,e1f1c430ad00,
zh_pilot_0330,现有深圳广告，运输，贸易，建筑等公司真发票。网络联网税局开票，杜绝假票可凭发票网上或者税局当面验证。需要请联系：13689558655蓝先生,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,d2ce0fadb768,
zh_pilot_0331,今天带学员建【300223北京君正】明天早盘拉高抛出，为了公司和客户共同盈利，明天午盘继续建仓金股.合作热线4006479778【鑫光投资】,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,5f3edc0f88e8,
zh_pilot_0332,【新浪】欢迎注册新浪邮箱，请在页面输入六位验证码：710885，完成帐户注册。如非本人操作，请不予理会。,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,929187e4ab95,
zh_pilot_0333,中国工行携融易贷推出信用贷款，无需任何抵押，无需担保，额度1-100万，最快1天放款。宋经理15928986694【融宜贷】,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,9a568b38f807,
zh_pilot_0334,你好，建行推出个人与企业信誉贷5-200万，无需担~保，放款前无费用，需求者请联系：13472662220李经理,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,535d1b667f24,
zh_pilot_0335,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,TRANSACTION,account/order/auth/logistics-result,,,7df64b8e94cb,
zh_pilot_0336,真人真钱斗地主、牛牛、扎金花等火爆游戏尽在中华棋牌网，每天三场游戏比赛奖金5888元，资金兑换5分钟到帐，详情登入www.zh444.com,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,4f32f39f54fa,
zh_pilot_0337,点击链接即可免费下载http://estoresrvice.189store.com//share/143538,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,e2ed9c63a019,
zh_pilot_0338,"尊敬的用户：武都移动公司携手厂家推出""智能大屏手机特惠""活动，移动新老用户只交1099元即可获得：9寸平板电脑+品牌智能G3手机一部+高额话费包（最高1000元话费）。限量200位名额。欢迎移动用户前来预订。 预订电话：18293912111.活动时间5月20日到5月26日，活动地点：新市街营业厅，南桥北路营业厅。",zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,6d8cc547b161,
zh_pilot_0339,好消息！www.328282.com同花顺娱乐城真人在线赌博；百家乐，皇冠体彩，时时彩，六合彩投注，注册开户即送28元，百万提款五分钟到帐。,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,f4785ec38643,
zh_pilot_0340,流量短信提醒默认按周发送，您将在每周一和每月第一天收到短信提醒。您可直接回复ATTX更改为按天提醒，或回复QXTX取消短信提醒功能。,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,1082e4ad5c30,
zh_pilot_0341,"购买开盘洋房产品有机会获得欧洲十日游,东方今典境界99-226㎡洛河绝版电梯洋房，现房2万抵5万日进千金65622777",zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,3905dc8cc66a,
zh_pilot_0342,你好！本单位长期有各种行业【正规税票】可对外代开，若需要请来电：13983731878刘东升。谢谢！,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,bbb7b63c568c,
zh_pilot_0343,28万起【天鹅湖HOLI公馆】精装拎包入住！70年产权任意购！还有5折房大抽奖！热线4000728809,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,980a432ee2f3,
zh_pilot_0344,在家可玩转澳门！都坊娱乐城www.3811.com，信誉好提款快，真人百家乐`老虎机`时时彩`体育等赛事投注，开户免费即送体验金298元！,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,ff4f9ec79210,
zh_pilot_0345,【minicute米乔专卖店】亲爱的陈广大，感谢购买我们的商品！我们将随时跟踪播报状态，方便您随时了解。亲如果有问题可以联系客服哦。,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,16ded621b005,
zh_pilot_0346,"双色球 第2014029期实战9+3专家推荐:红球02,03,07,10,12,18,24,27,33；蓝球03,09,12。上述内容仅供参考，不保证中奖。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注）。帮助回H。本期截止时间为19:23，22:00后回复购买下期。【中国移动手机彩票】",zh,gitcode_zh_sms_8a104,0,FRAUD,fraud-intent-keywords,,,deafd6e700d5,
zh_pilot_0347,"Q1 DSR梦想计划星级勋章奖励名单新鲜出炉了, 快去看榜单吧, 详情请点击链接  http://w217154.s15.myverydz.com/forum.php?mod=viewthread&tid=2584&extra= 【联合利华】",zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,50df61b9481f,
zh_pilot_0348,急！急！急！城南CBD最后48万买两套机会，仅限5.18一天！48变110㎡，【汇锦城MINI小跃】明日开盘15828461194,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,b3c63756d025,
zh_pilot_0349,诚信办正（学历，职称，上岗证，驾照，章等）电话：13974699920。请君保留，以备急用。,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,08ae9185e8e3,
zh_pilot_0350,曝王晶22岁爱女开睡衣派对，与嫩模贴面热吻！请看“最多观看”视频： http://t.cn/zH2Pgpk 全省观看免流量费。另，现在到联通营业厅下载软件可获赠500M省内流量，赶快行动吧！,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,91b9b2472d78,
zh_pilot_0351,长期代办各院大专大本，一二级建造师及各类资格证。另可办理真实驾驶证车管所可查一个月拿证。网上实名制注册终身有效QQ2675828111王老师,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,10eeab2b478c,
zh_pilot_0352,您尾号7544卡31日06:41工商银行收入16.41元。【工商银行】,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,82d5df6d74be,
zh_pilot_0353,"本机构今日带客户15.67元买进300223北京君正,明天将巨资拉 升,切勿追高.详情请电合作电话：020－29068887【国金投资】",zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,dc708afc7402,
zh_pilot_0354,淘彩娱乐城www.15599.com 网上真钱博彩，开户即送58彩金.体育 .港彩.时时彩.真人游戏24小时娱乐不打烊.存取款3分钟即时到帐,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,36e7f0ae4d4f,
zh_pilot_0355,温馨提示：本公司长期代开正规发票，点数优惠，欢迎来电咨询合作。13613058085沈经理QQ：1786122873,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,30e97ed7d417,
zh_pilot_0356,龙建菊花茶免费另有1号特技表演，全场只需要498元，这价格这菜系沪上无敌，斜土路456号，中西餐任选，咨询：13120518579[白玉兰],zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,59360f4de181,
zh_pilot_0357,低总价，小三房。【荣盛.花语城】72平米套3，低总价进驻西三环！5大公园、一站式教育体系就近享有。诚意优惠紧急预约61682555,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,82123cbe3ec9,
zh_pilot_0358,赌具揭秘隐形眼睛，遥控麻将机，牌九，骰子等高科技牌具，来人可现场演示，以防上当受骗，慈溪慈百路152号13606888827【慈溪小东麻将】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,5cab65bb8936,
zh_pilot_0359,预算首付12万也能挑出你合适的奔驰车。中升聚星行奔驰仓储车辆不惜成本，0利润销售，11台现车销售！85587777【厚街聚星行奔驰】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,717ed9b42f11,
