id,text,language,source,binary_label,suggest_reason,label,annotator,template_group,notes
zh_01327,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mh9/wclRj,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,acba29da0882,冲浪助手新闻推送
zh_01328,美国，澳新，日本，欧洲等国自 由行（多次往返）免押金。拒签疑难均可能获签021-51691688本公司持出境旅游经营许可【美安国际旅行社】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,b0746918e44b,旅行社签证服务广告
zh_01329,银华货币基金再添利器，银华日利（511880）即日起在二级市场上市交易，“T+0”的交易模式实现股票与银华日利的即时转换，提高资金使用效率的同时，增厚闲置资金收益。周末将至，选择银华日利，选择保证金的加油站。投资需谨慎。详询400-6783333【银华基金】,zh,gitcode_zh_sms_8a104,0,merchant-promo,AD,,8ad56110c9b2,银华基金产品推广
zh_01330,您好！截至到2014年10月11日14时10分，您定制的（1）动感地带11元网聊套餐，短信剩余40条，数据流量剩余20.0MB，本地闲时流量剩余100.0MB，感谢您的使用。查流量、查话费、办业务、优惠早知道！就用“北京移动”手机客户端。点击下载： http://mobilebj.cn/ 中国移动,zh,gitcode_zh_sms_8a104,0,merchant-promo,TRANSACTION,,e3ce021959ca,移动套餐短信/流量余量提醒
zh_01331,您好！截至到2014年09月18日12时26分，您定制的（1）预存返话费捆绑10元流量包，数据流量剩余0.0MB，本地移动数据流量剩余0.0MB，（2）全球通套餐专属短信包，短信剩余46条，（3）全球通88商旅套餐，语音剩余36分钟，数据流量剩余0.0MB，（4）15元数据流量加油包，数据流量剩余37.65MB，感谢您的使用。中国移动,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,e8326146aee3,移动套餐余量详细提醒
zh_01332,5月25日创维电视年度最大惠民，节能补贴最后一天。国家厂家双补，42寸3DLED补后2999元，低价买高端电视。询三联3360698【创维】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,436e9f478526,创维电视促销广告
zh_01333,查询余额服务：您的账户余额为0.00元，移动官网充值（ www.10086.cn）优惠便捷。感谢您的使用，中国移动。,zh,gitcode_zh_sms_8a104,0,merchant-promo,TRANSACTION,,688dd3525f79,移动余额查询
zh_01334,竹海海鲜城正式开业啦！酒店环境：排挡消费！凭此短信可享受满500送100活动。地址红四菜场往北50米。订座热线84122999[竹海海鲜城],zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,559402b59a3b,竹海海鲜城+开业+满500送100+84122999
zh_01335,90后男子为“碰瓷”自断胳膊  http://g.wo.com.cn/gA2/9qgrIA&h=1&f=a11EI,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,f0344c9e2a9b,冲浪助手新闻链接
zh_01336,金征远特邀澳洲官员、律师来华解读重大投资移民项目，现场制定一对一移民方案。资金投到政府国债，安全可靠一步到位拿身份！4007006541,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,91387d501bf6,移民投资讲座推广
zh_01337,你好！有车有房急用钱，找中金，短期周转贷款，当日放款，车辆抵押最快5分钟拿钱，银行抵押贷款2-5天可批贷，咨询：51292222,zh,gitcode_zh_sms_8a104,1,collection/gray/adult/gambling,HARASS,,79a41d9863a3,中金+短期周转+当日放款+51292222
zh_01338,尊敬的贵宾，全新护养品牌#东方季道#上市后，获得业界专家、媒体、消费者无数好评。其独创肌质寒平热之性，创新呈现肌肤调养系列。夏三月，循四季调养之序，特推出切合面部的护理臻品。28天朔望之间，缔造灵透无暇如玉美肌，期待您的莅临 ji.tmall.com【东方季道旗舰店】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,c843429f3c59,东方季道+天猫旗舰店+ji.tmall.com
zh_01339,三环方庄自由购，临10号线二期，两万六每平米起精装现房公寓，宜商宜居。400平米临街底商现房热销中，可做餐饮。方恒偶寓4000901815,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,e5730a2e70ac,公寓商铺销售广告
zh_01340,惊！高考作文竟有如此秘密，三小时可提十分，6月2日现场揭秘！高考前最后最有效一搏！电话5668388,zh,gitcode_zh_sms_8a104,1,spam-unclear,FRAUD,,05532e790abb,假高考作文提分诱导
zh_01341,"双色球 第2014033期实战9+3专家推荐:红球01,04,05,13,14,18,22,25,31；蓝球01,05,14。上述内容仅供参考，不保证中奖。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注）。帮助回H。本期截止时间为19:23，22:00后回复购买下期。【中国移动手机彩票】",zh,gitcode_zh_sms_8a104,0,fraud-intent-keywords,AD,,deafd6e700d5,移动手机彩票+双色球推荐
zh_01342,金冠眼镜太阳镜特惠活动！进店消费就送时尚眼镜架一副，眼科大夫查眼，专业视光师验光，学生近视、斜弱视验光配镜，咨询3168888【金冠眼镜】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,be7bc63a7ef9,眼镜店特惠活动
zh_01343,中庚城两江新区80万方高端生活集成，东郡二期纯板两房/三房开启全城预约，老带新享更多优惠。E组团交房在即，车位火热抢购。详询67030333,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,7c9009743ec6,楼盘加推广告
zh_01344,花果山【领秀】组团热销近亿，完美售罄！【观府】组团应市加推，84—135㎡公园华府，交1万抵2万火热认筹中！6986666[大容地产],zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,0bdc09b982b7,楼盘认筹广告
zh_01345,丽江酒吧摆千万“艳遇佛”引游客疯狂膜拜，网友争议炸开锅http://180.3gbc.cn/?a=139341,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,93e46ffe93f3,丽江酒吧新闻+冲浪推送
zh_01346,大河西，市府旁【潇湘奥林匹克花园】70-140平N+1绝版户型、1万平运动城、明德学校、15亿尖山公园、超值VIP全城邀约！88398666,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,30e4c048adfc,潇湘奥林匹克花园+88398666
zh_01347,华信机构下午带学员共同注入的【300223北京君正】明日午盘将做高抛出，关注勿追。合作热线:400-6289812【华信机构】,zh,gitcode_zh_sms_8a104,1,merchant-promo,FRAUD,,fa2f06e8a41e,假股票指导诱导
zh_01349,好消息，夏季购移动3G手机送空调、冰箱、夏凉被、话费等礼品特惠活动正式开始啦！北京路旺旺通讯：移动G3手机商城，5595076【舞阳移动】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,01c6e861d2b7,移动手机促销活动
zh_01350,学在诸暨，首选海亮。现面向上海招收小学至高中各年级学生，全国学生可本校参加高考，放假校车接送。咨询15800324108丘老师【海亮教育】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,42d870814038,海亮教育+15800324108
zh_01351,您尾号4842的信用卡05日10:23网上交易人民币255.20元。领取99积分红包 t.cn/8FcrADI 。[招商银行],zh,gitcode_zh_sms_8a104,0,merchant-promo,TRANSACTION,,21cb2b06d21e,信用卡消费通知含促销
zh_01353,长沙城央最后的庭院三层洋房！寸土寸金黄金地带，200米景观轴，万平中央园林，【万科三重境】145-190平三层洋房新品上市82183666,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,17ddc928fedb,楼盘洋房新品广告
zh_01355,5月19全国助残日，酒泉丽声助听器举办大型优惠活动，活动日期5月18-31日，“零噪音”听的更清晰，咨询热线09372671168【丽声】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,447cf06f552e,助听器优惠活动
zh_01356,现在买11选5中奖额外送彩金，单注最高奖金580元，别错过！ http://518.qq.com/p?105,zh,gitcode_zh_sms_8a104,1,fraud-intent-keywords,HARASS,,866eb37c7448,11选5+中奖送彩金+518.qq.com，博彩
zh_01357,您尾号1707卡本次网银在线快捷支付签约的动态密码是364078。如有疑问，请尽快办理账户挂失或致电95528。【浦发银行】,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,797e23a85734,浦发银行动态密码
zh_01358,【新双龙雅致】尊敬的客户您好，我店“双12”续保正常系统优惠商业险20％！仅限12月12、13日两天，期待您的来店！详询82389919,zh,gitcode_zh_sms_8a104,0,merchant-promo,AD,,ee46a98aa8aa,4S店续保优惠
zh_01359,我负责的时候从来没有做过这样的活动,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,978b47f2c232,个人聊天短信
zh_01360,"澳门网上娱乐有活动啦！真人百家乐,足球投注,时时彩,香港彩48倍,新开户即送体验金58元,首存送30彩金.网址 www.8343.com",zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,HARASS,,138a6b62bd79,在线博彩网站推广
zh_01361,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_01362,【淘宝网】您的阳光保险航意险保单TB201410181348197136已经成功退保，保费20.00元已退还到您的支付宝账户中，请及时查收！,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,d0048429ce12,淘宝退保成功通知
zh_01363,【世纪新城2期?首郡】一批住宅完美售罄，二批住宅VIP卡全城火爆认筹中！品质名宅，辉耀市中心！8378999【达利地产】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,5c319502f1a2,楼盘认筹广告
zh_01364,【美团网】您购买的“小辉哥火锅代金券”团购“验证了2份，剩余0份未消费（12月07日19:43）”。如有问题请与商家确认或咨询400-660-5335 http://m.meituan.com,zh,gitcode_zh_sms_8a104,0,merchant-promo,TRANSACTION,,9e48a56b5d29,美团团购验证通知
zh_01367,现在买11选5中奖额外送彩金，单注最高奖金580元，别错过！ http://518.qq.com/p?105,zh,gitcode_zh_sms_8a104,1,fraud-intent-keywords,HARASS,,866eb37c7448,11选5+中奖送彩金+518.qq.com，博彩
zh_01368,首 付6万通透两 居，首 付7万通透三 居，香邑溪谷卢卡高 层低首 付购房重装上阵，更有2万抵4万优 惠，还可享赠10年物业费3323333,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,9836ce99704d,楼盘低首付购房广告
zh_01369,【联通热门应用推荐】疯狂斗地主(赢奖)――网络真人对战斗地主，体验秒杀对方的快感！免费下载:http://wostore.cn/I3IRFn,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,AD,,036d47b605e6,联通官方应用推荐+赢奖活动
zh_01370,网友总结公交车易走光的5个座位[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mbZ/tqzDQ,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,73a4c6ccbe49,冲浪助手新闻推送
zh_01371,美都灯饰连锁倾情打造灯饰盛宴，5月25-27日现场凭订单参加全额免单、50吋超大LED液晶电视大抽奖www.mddsls.com【美都灯饰连锁】,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,AD,,25a6e92cadba,灯饰促销活动
zh_01373,"""截止当前，您的WCDMA(3G)-66元基本套餐A的3G语音50分钟,已使用47分钟,剩余3分钟;3G套餐内流量307200KB,已使用103384KB,剩余203816KB;国内短信240条,已使用10条,剩余230条;可视电话10分钟,已使用0分钟,剩余10分钟;M值6M,已使用0M,剩余6M;T值10T,已使用0T,剩余10T;通信费用请以帐详单为准。",zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,ed8a19167e3d,联通3G套餐余量详细提醒
zh_01374,"尊敬的客户，移动为节省您与亲友之间通话的费用，我司专门为您量身订制 “家庭亲情网3元套餐”超优惠产品,快发送“家”到10086办理！每月户主只要付3元功能费（前3个成员，后加第4个成员每人多收1元/月），成员免功能费，即可享受非漫游状态下，每月拨打亲情网内成员300分钟免费及“551-559”3位家庭短号功能。办理方式：您只要发送“家”到10086，回复“1”办家庭3元套餐，还有机会参加全省以移带移免费赠G3手机活动。",zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,5e849bd09ea6,移动家庭亲情网套餐推广
zh_01375,【联通热门应用推荐】疯狂斗地主(赢奖)――网络真人对战斗地主，体验秒杀对方的快感！免费下载:http://wostore.cn/I3IRFn,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,AD,,036d47b605e6,联通官方应用推荐+赢奖活动
zh_01376,【北京公共卫生热线】9月20日是全国爱牙日。今年爱牙日的主题是：健康每一天 从爱牙开始。号召居民养成良好的口腔卫生习惯，定期检查防治牙病。,zh,gitcode_zh_sms_8a104,0,merchant-promo,NEEDS_REVIEW,,951e453c25da,公共卫生公益短信
zh_01378,财富早间版：美国债限谈判现曙光道指大涨逾2%；央行副行长易纲称地方债影子银行问题可控。目前A股板块与个股活跃度不减说明市场赚钱效应较为突出，即使有回调也属正常整理范围。可逢低吸纳金融、电子科技、医药、三季报预增预喜等优质品种。投资建议仅供参考。【招商证券】,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,7c0ff639fdd6,招商证券早间分析
zh_01379,5月17一19日王野高仕富士达电动车三大厂商联合出击，万人空巷抢3天旧车最低折1000以旧换新798西北大操场8303855【王野电动车】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,1e7c3f8a1979,电动车促销活动广告
zh_01380,想永保年轻漂亮吗？本院运用高科技不开刀，不手术，一次祛除斑，痘，皱纹，眼袋，提升下垂脸，新增女性私密养护。咨询电话65159386,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,c0a0b689fd0b,整形+84477501
zh_01381,19日16:23致13418894899短信送达。登录手机阅读(http://wap.cmread.com）可参与抽奖赢取三星i9268手机。产生流量费按标准收费。,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,114ddd5a7e31,手机阅读抽奖链接
zh_01382,尊敬的会员您好！黄金白银连续暴跌，最近3天盈利翻倍，加VIP交流解套群154713219关注，如不在电脑旁，回复您的qq号即可【金投网】,zh,gitcode_zh_sms_8a104,1,spam-unclear,FRAUD,,76878e595b3e,假股票解套群诱导
zh_01383,丽江酒吧摆千万“艳遇佛”引游客疯狂膜拜，网友争议炸开锅http://180.3gbc.cn/?a=139341,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,93e46ffe93f3,丽江酒吧新闻+冲浪推送
zh_01385,激情一夏，全场9元起抢！时尚女装、清爽凉鞋9元起。【特卖汇】美国优鲨男装9元起，包邮，每日下午3点准时上新。 vancl.com【凡客诚品】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,38ba0e5cdffb,凡客诚品促销活动
zh_01386,农行6228480250428836010张付华，中国农业银行山东省分行营业部历下区支 行东门分理处。打完通知一声。,zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,54ec6f444ca5,个人银行账号信息
zh_01387,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_01388,"信用卡1984于11月23日12:53消费人民币136.00,记账金额以账单显示为准。加“浦发银行信用卡中心”官方微信查询/待续【浦发银行】",zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,572358b1459d,浦发信用卡消费通知
zh_01390,健康长寿、幸福美满、年轻美丽、心想事成，你想得到哪种祝福？马上登录http://wap.118100.cn/ca/4430，订购活动产品抽取感恩卡片，得祝福赢全省漂流景区双人门票、200元中百购物卡等感恩礼包,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,AD,,a3b26b08e2a5,电信活动抽奖
zh_01391,你好！本公司可代开各种税票（用票后付款）需要请联系：13967898093刘先生,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,761b02537193,代开发票
