id,text,language,source,orig_label,label,annotator,template_group,notes,reason
iiitd_00426,"I wnt 2 go bak 2 d tym,Wen dad ws d only 'hero'Wen Luv ws 'mom's hug'Wen dad's shoulder ws d 'highest place on earth'Wen ur worst 'enemies' were ur siblingsWen d only things dat cud 'hurt' were skinned kneesWen d only things 'broken' were ur toyzAndWen gudbye only meant til tomorrow...",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,c425735f852f,latin-script-hinglish-or-en-IN;not-devanagari,闲聊消息，非目标域
iiitd_00427,Who told dis? Naam bta...,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,5070fab566f9,latin-script-hinglish-or-en-IN;not-devanagari,非正式对话，非目标域
iiitd_00428,i wish your phone was switched on so that i could tell you the good news and bad news seperately.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,bc404ab554ac,latin-script-hinglish-or-en-IN;not-devanagari,非正式对话，非目标域
iiitd_00429,"i wish you would've told me sooner that you're not going home. i could've gone to sleep earlier. anyways, gn tc.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,6fc432502552,latin-script-hinglish-or-en-IN;not-devanagari,私人短信，非目标域
iiitd_00430,"i wish you would've picked up your phone. i get worried about you. anyways, take care. i hope you finish your assignment in time. and hope that you live upto your promise. goodnight. love you. i would like a reply.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,cb87e4305fbd,latin-script-hinglish-or-en-IN;not-devanagari,私人爱情表达，非目标域
iiitd_00431,i wish u wudv jus waited for me to wake up insted of waking me up. nw iv jus woken up nw. n m too late to go c my ppr which ws being shown from 3-4pm. :(,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,597ae3745535,latin-script-hinglish-or-en-IN;not-devanagari,私人通信，非目标域
iiitd_00432,I wish u could/would play text-text now...,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,03ce2e55fe8e,latin-script-hinglish-or-en-IN;not-devanagari,日常短信，非目标域
iiitd_00433,i wish u a sweetest sundy marvellous mondy tasty tuesdy wondrful wdnesdy thankful thursdy frndly fridy sucesful satdy hav a gr8 2010!! Hapy new year!!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,5659bdf563fd,latin-script-hinglish-or-en-IN;not-devanagari,朋友间闲聊，非目标域
iiitd_00434,"Instead of thinking about what u are missing,Try to think aboutwhat you have that everyone else is missing.Life will be So happy....:-)Gudngt",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,5301b8018920,latin-script-hinglish-or-en-IN;not-devanagari,闲聊饮品，非目标域
iiitd_00435,I wish u a happy n prosperus diwali darpan,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,b22a6775e663,latin-script-hinglish-or-en-IN;not-devanagari,排灯节祝福短信，非四类目标域
iiitd_00436,I wish u & ur family a very happy and prosperous new year 2011. May God be kind enough to bless you with joyous & blissful life.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,64222e9090ec,latin-script-hinglish-or-en-IN;not-devanagari,表达开心，闲聊
iiitd_00437,I wish TRUE LoVe is like a boy playing chess..Alwys afraid of losing his QUEEN.And a girl risking evrythng just 2 protect her KING...,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,b45b8a649e9a,latin-script-hinglish-or-en-IN;not-devanagari,表达害怕，闲聊
iiitd_00438,Who says there's no difference between COMPLETE & FINISH?Choose the right person & u r COMPLETE.Choose the wrong one & u r FINISHED....,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,d86630220b9f,latin-script-hinglish-or-en-IN;not-devanagari,日常沟通，非四类目标域
iiitd_00439,I Wish Our Friend Ship Comes To An End Only When U See An Apple In An Orange Tree Which Is Being Eaten By a Dinosar On The 30th Of Feb..Gud nyt..:),hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,ff61f494165a,latin-script-hinglish-or-en-IN;not-devanagari,早安/晚安祝福，非目标域
iiitd_00440,I wish in 2009 god gives u 12month of happiness  52weeks of fun  365days of success  8760hours good health  52600mint good luck 3153600secnd of JOY Happy new year 2009,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,0d479976599c,latin-script-hinglish-or-en-IN;not-devanagari,新年祝福短信，非四类目标域
iiitd_00441,"I wish i didn't have 2 say dis. Plz don't call me at night once iv gone 2 sleep. M facing problems with my sleep, and ur waking me up is not helping. :(",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,edd1b4613f4b,latin-script-hinglish-or-en-IN;not-devanagari,让打电话，闲聊
iiitd_00442,i wish i could talk to you more. i wish i could be with you more. the towel situation is like a satire. take care. :*,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,63675b82b32d,latin-script-hinglish-or-en-IN;not-devanagari,非正式对话，非目标域
iiitd_00443,"I wish God made me a SMS, so that I can reach u in 5 sec, Cost u nothing, u'll read me & I cud C U smiling which is worth millions",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,4e6b4a1812db,latin-script-hinglish-or-en-IN;not-devanagari,日常短信，非目标域
iiitd_00444,I wish a very happy and prosperous new year for you and your family...With Regards! K.B.SINGH.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,b5c6f2e47a07,latin-script-hinglish-or-en-IN;not-devanagari,表达开心，闲聊
iiitd_00445,"Is DIL ka ek ARMAAN hai, Ek CHAND sa DOST hmari JAAN hai, Jise MEHSUS karna to MUMKIN hai, Par MILNA kaha ASAN hai, KYUNKI hum ek ZAMEEN h aur wo AASMAAN hai.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,afcbd543b68e,latin-script-hinglish-or-en-IN;not-devanagari,闲聊消息，非目标域
iiitd_00446,"Instead of thinking about what u are missing, Try to think about what you have that everyone else is missing. Life will be So happy....:-) Gudngt",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,5301b8018920,latin-script-hinglish-or-en-IN;not-devanagari,闲聊饮品，非目标域
iiitd_00447,"I will talk about this afterwards wen u ll be free.Oye dont use my name,do something else.He says u cant do anything. - Sent via WAY2SMS.COM",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,74fa81b089d9,latin-script-hinglish-or-en-IN;not-devanagari,带WAY2SMS签名的短信，非目标域
iiitd_00448,"Who said water helps in putting off fire.... If so, Then why don't tears heal the burn in one's heart....! think abt it...",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,d48254d57ba4,latin-script-hinglish-or-en-IN;not-devanagari,私人情感表达，非目标域
iiitd_00449,i will personally murder you. you can count your days.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,ece8a8ec8d39,latin-script-hinglish-or-en-IN;not-devanagari,私人短信，非目标域
iiitd_00450,I will give you your pen drive after some time.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,e37c894ff821,latin-script-hinglish-or-en-IN;not-devanagari,日常沟通，非四类目标域
iiitd_00451,I wil tak it aftrwrse.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,18d9dc610653,latin-script-hinglish-or-en-IN;not-devanagari,日常短信，非目标域
iiitd_00452,I wil put it 2marw,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,e7dcbcfb7df2,latin-script-hinglish-or-en-IN;not-devanagari,朋友间闲聊，非目标域
iiitd_00453,"I wil leave Sumthng 4u wen i wil leave dis world,,,,Few memories in ur HEART,few tears in ur EYES,my Name on ur LIPS n my absence in ur Lyf..!!",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,4b18fce4be38,latin-script-hinglish-or-en-IN;not-devanagari,私人情感表达，非目标域
iiitd_00454,I wil gve 2 alka aunty 2marw,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,b162ccf0776e,latin-script-hinglish-or-en-IN;not-devanagari,非正式对话，非目标域
iiitd_00455,I wil bnk ip,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,3ddebd650805,latin-script-hinglish-or-en-IN;not-devanagari,私人闲聊，非四类目标域
iiitd_00456,I wasn't sure,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,622a5206a84e,latin-script-hinglish-or-en-IN;not-devanagari,私人闲聊，非四类目标域
iiitd_00457,"instead of studying, i jus feel lyk drawing arundhati n tanmay hearts on my register. :P",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,f7fa8707a26e,latin-script-hinglish-or-en-IN;not-devanagari,闲聊饮品，非目标域
iiitd_00458,"I was sleeping |  ,o_,__,, |==========| Oh! I forgot      o> | ,/(,__,, |=========| To say you       o_,       G00D |   /(,__,  NIGHT..   SWEET DRMS.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,9ec24ae7aa25,latin-script-hinglish-or-en-IN;not-devanagari,非正式对话，非目标域
iiitd_00459,Who r u?,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,81d84424df77,latin-script-hinglish-or-en-IN;not-devanagari,极短回复/表情，非目标域
iiitd_00460,"I was shockd Ystrday,in my room all my books wr singing a song..Guess which song?guess.....O Zra zra Touch Me Touch Me Touch me",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,8d2c01fdc862,latin-script-hinglish-or-en-IN;not-devanagari,日常短信，非目标域
iiitd_00461,i was saying if ur free...maybe u cud plan my birthday lil bit. i wud like champagne wid my bday cake. think of wot n all we cn do. think abt ice breakers n stuff tht'l help ppl mix. think of d playlist of songs. find out if delivery guys wud b available. n plz don say ur more interestd in oder girls coming. it jus hurts me. i kno girls hv to come. n think if ders any way we cn b alone in d house. plz plz plz if u hv nothing to do right nw. be my angel like i am alwyz urs...,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,be3a682af51b,latin-script-hinglish-or-en-IN;not-devanagari,私人对话片段，非目标域
iiitd_00462,"i was not expecting to be lucky today...first class got cancelled. i didn't miss anything. if you have free messages, reply.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,ce2776449dbe,latin-script-hinglish-or-en-IN;not-devanagari,要求回复，闲聊
iiitd_00463,"I was joking, dont take it to heart.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,3624595f6aa6,latin-script-hinglish-or-en-IN;not-devanagari,私人短信，非目标域
iiitd_00464,"I was joking, don't take it to heart.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,a416b31d1853,latin-script-hinglish-or-en-IN;not-devanagari,私人短信，非目标域
iiitd_00465,Who r d three mst hard workin ppl in MTV ROADIES? Raghu Ranvijay n think?   Its the man who presses the beep button to censor abuses !!!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,5c278d191d35,latin-script-hinglish-or-en-IN;not-devanagari,朋友间闲聊，非目标域
iiitd_00466,"i was hurt when you said you're JUST a girlfriend. if you blurted it out in anger and didn't mean it, that's another matter. but if you did, then if you dislike my telling your mom, don't want me to talk to your batchmates and don't listen to me, what do you expect me to do? 'coz if it's something related to you, i can't ignore it. and as far as your telling me everything is concerned, it's extremely important because that is part of the foundation of our relationship. if you don't like my saying this, d",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,4dfae3eebb80,latin-script-hinglish-or-en-IN;not-devanagari,情侣笑话段子，私人娱乐
iiitd_00467,I was hoping we could skype-study again today. Bt ur nt evn home. N iv been wanting 2 tok 4 quite sum tym. :-/ I evn hd 2 tel u hw u wer right abt my angry look. :* ^_^ and i also wanted 2 kno exactly wot is sumit-stuti's situation. Also did u tell aman abt us. Wot r ur plans 4 tom. C v hv so mch 2 tok!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,83645026c4cc,latin-script-hinglish-or-en-IN;not-devanagari,表达愤怒/不满，闲聊
iiitd_00468,Insaan Kabhi 4Cheezo Se Khush Nhi Ho sakta Mobile . . Auto Mobile . . TV . . & . . . BIWI Qki aksr inke achche Model padosi k pas hote h.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,7c71b8c899d4,latin-script-hinglish-or-en-IN;not-devanagari,表达开心，闲聊
iiitd_00469,"i was hoping to wake up a little bit on time today. but couldn't because of all the calls i kept receiving all morning. anyways, tc.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,1cf57b86353d,latin-script-hinglish-or-en-IN;not-devanagari,私人对话片段，非目标域
iiitd_00470,"i wanted to tok abt my academic performance v/s urs. nw i dono y m day dreaming abt playing with u on next monday. n nw m wishing tht u get evrything done quickly n reach home evn quicker, so tht v cn tok. :)",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,a694ce3d330a,latin-script-hinglish-or-en-IN;not-devanagari,梦想相关短信，非目标域
iiitd_00471,I wanted to tell u but u wasnt online. So only cant able to msg u . Well u hav to give a big treat wen u ll come here. 4 ur project. Well chotu bada ban gaya.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,a48d03220a92,latin-script-hinglish-or-en-IN;not-devanagari,闲聊作业/项目，非目标域
iiitd_00472,I wanted to tell u but u wasn't online. So only cant able to msg u . Well u hav to give a big treat wen u ll come here. 4 ur project. Well chotu bada ban gaya.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,2ed7ec9aae81,latin-script-hinglish-or-en-IN;not-devanagari,闲聊作业/项目，非目标域
iiitd_00473,"i wanted to hv juice sumtym bck, bt der wasnt any at home. so i ws considering opening one of d big soft drink bottles. i also told d maid abt ur idea to get it exchanged. she ws also interested in it. den dad came home. i started telling him hw i ws toking to u tht dez big bottles wer gng unused n wot u sed i cud do. first of all he cut me short three tyms wen i tried to tell him wot u sed. n on d third tym he sed sumthing tht pisd me off so mch tht i stop toking to him tht instant, poured myself sum spri",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,5cc80d0e08c0,latin-script-hinglish-or-en-IN;not-devanagari,告知到家，闲聊定位
iiitd_00474,i wantd to tok. :( gn. tc. :/,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,542d3fe232c4,latin-script-hinglish-or-en-IN;not-devanagari,私人闲聊，非四类目标域
iiitd_00475,i want you to call me and rectify things.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,502e0217e954,latin-script-hinglish-or-en-IN;not-devanagari,私人愿望表达，非目标域
iiitd_00476,I want u 2 take dadi n baba's review on me wen u go home. :),hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,cf00e1766c7a,latin-script-hinglish-or-en-IN;not-devanagari,私人愿望表达，非目标域
iiitd_00477,"i want to stop myself n think otherwise, but i cnt help it. ur having diner outside, n i fear the worst. plz plz control woteva u have to, in urself. plz. don't do anything wrong. plz don't ruin tonite. hoping, waiting n expecting to tok to the good u, tonite. n wud be at peace the sooner u call.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,f23be008f464,latin-script-hinglish-or-en-IN;not-devanagari,私人愿望表达，非目标域
iiitd_00478,i want to know when will your US internship be confirmed or rejected? have you applied in ABB as a back up?,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,audit_fixpass_iiitd,7f9e93de1b57,latin-script-hinglish-or-en-IN;not-devanagari | [fix:NEEDS_REVIEW->AD] 问答/竞猜增值短信，非诈骗 | [fix:AD->NEEDS_REVIEW] 私人闲聊误判问答,问答/竞猜增值短信，非诈骗
iiitd_00479,Insaan ka dil sabse zyada kab jalta hai? Jab aap BLACKBERRY ka original mobile lekar baithe ho aur koi aakar kahe.. China Hai Na..??,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,428cb4517f48,latin-script-hinglish-or-en-IN;not-devanagari,政治笑话/段子，私人娱乐
iiitd_00480,I want this cycle of sorrow to end. Gn.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,0958f61589fc,latin-script-hinglish-or-en-IN;not-devanagari,私人愿望表达，非目标域
iiitd_00481,"I want a report like a basic article. Introduction one para, body of the issue for example global warming and then a small conclusion.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,12d5dfb4113a,latin-script-hinglish-or-en-IN;not-devanagari,闲聊学习/考试，非目标域
iiitd_00482,i want 'us' time... miss being with you...,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,af80fa634bf6,latin-script-hinglish-or-en-IN;not-devanagari,私人愿望表达，非目标域
iiitd_00483,I wanna b tears so dat i can born in ur eyes live on ur cheeks n die on ur lips,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,ebb278edf742,latin-script-hinglish-or-en-IN;not-devanagari,私人情感表达，非目标域
iiitd_00484,i wana w8 4 sumtym :*,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,317e8a38f1e1,latin-script-hinglish-or-en-IN;not-devanagari,私人愿望表达，非目标域
iiitd_00485,who r d 3 most hard working ppl in MTV ROADIES? Raghu Ranvijay and think? Its d man who presses d *BEEEP* button to censor abuses!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,73967e8c194a,latin-script-hinglish-or-en-IN;not-devanagari,私人短信，非目标域
iiitd_00486,i wana tok to u. I Wana Tok To U! I WANA TOK TO U!!! n i hv a tiny problem also. vich u hv to help me out wid. plus i wana tok to u. n i wana b wid u. sit next to u. hug u. eat wid u. watch movies wid u. fall asleep wid u. u kno i thot il go mad by d end of dis msg. bt i didnt! :) wana b wid u n tok to u!! :P :),hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,e4bbdcc90b78,latin-script-hinglish-or-en-IN;not-devanagari,想成为你的...，情感表达，非目标域
iiitd_00487,I wana cry too..There are jus so many diversionz...!!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,949c5093027f,latin-script-hinglish-or-en-IN;not-devanagari,私人情感表达，非目标域
iiitd_00488,I wan to download nfs most wanted konse site se karu,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,bfceecdc682f,latin-script-hinglish-or-en-IN;not-devanagari,日常短信，非目标域
iiitd_00489,I waitd for ur col . Nw im sleeping . As it is im upset . I fought wid ankur . He yelld at me for no reason :-( Gn .,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,adafc9243d50,latin-script-hinglish-or-en-IN;not-devanagari,告知去睡觉，闲聊
iiitd_00490,Innocent reply.Kid- Teacher can i go to the bathroom ?Teacher- (Correcting him) May i go to the bathroom ?Kid- (Sadly replies) But i asked first...:-),hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,7a46aa64adce,latin-script-hinglish-or-en-IN;not-devanagari,告知去洗澡，闲聊
iiitd_00491,I vl b cntnung mah intrnshp nly so vl pair wid aastha...hv to tlk to pk abt it abhi...,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,42fdadd85857,latin-script-hinglish-or-en-IN;not-devanagari,日常沟通，非四类目标域
iiitd_00492,"I ve announcd in class.. tum bhi aaj hi kar dena. notice aata rahega. n this week kya karna hai, socha hai? see u ltr.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,17c4b45b50d4,latin-script-hinglish-or-en-IN;not-devanagari,告知在课堂上，闲聊定位
iiitd_00493,i used to consider myself patient... but i think i am short on that when it comes to people :/,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,5e690e45a0d3,latin-script-hinglish-or-en-IN;not-devanagari,朋友间闲聊，非目标域
iiitd_00494,i try to be nice and this is what i get. you can forget about me helping you out for a really long time now.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,f385329a76d0,latin-script-hinglish-or-en-IN;not-devanagari,私人短信，非目标域
iiitd_00495,"I tried resisting a lot. Evr since u told me nt 2 msg,iv been wanting 2 tok 2 u vry badly. Nth specific. Jus a strong craving. N i dono if ur angry or busy or why u told me nt 2 msg u. Nt tht dis msg of myn will help me a lot. Coz i dono if ul evn reply. Newyz. Tc.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,0fc03604cc0d,latin-script-hinglish-or-en-IN;not-devanagari,表达愤怒/不满，闲聊
